공고날짜,발주청,시도,공고번호,입찰날짜,연면적,대지면적,예가율,세대수,기초금액,1순위예가율,낙찰하한율
2022.1.24,경상북도 포항시,경상북도 ,20220124218,2022.2.15,64549,4116,0.99187,328,2051927000,0.9942462,0.8295
2022.2.4,서울특별시 서초구,서울특별시 ,20220204097,2022.2.14,49962,8786,1.007603,251,1897076000,1.0090117,0.8495
2022.1.27,충청북도 제천시,충청북도 ,20220128532,2022.2.11,129703,21563,0.998503,713,3070799150,0.9985384,0.8045
2022.1.28,경상북도 포항시,경상북도 ,20220129933,2022.2.10,269432,74551,0.999108,1590,6092099000,0.9995999,0.7295
2022.1.28,경상북도 포항시,경상북도 ,20220129942,2022.2.10,233428,64500,0.990478,1404,5338850000,0.9905299,0.7295
2022.1.26,부산광역시 사하구,부산광역시 ,20220126032,2022.2.9,26866,9069,0.989788,185,779400994,0.9899877,0.8495
2022.1.28,충청북도 충북경제자유구역청,충청북도 ,20220128118,2022.2.8,284029,98193,0.987258,1754,4871085359,0.9881116,0.7295
2022.1.25,제주특별자치도 서귀포시,제주특별자치도 ,20220122918,2022.2.7,12971,11087,1.004815,69,645976856,1.0059091,0.8495
2022.1.25,경기도 파주시,경기도 ,20220124414,2022.2.7,95883,35503,0.9881,489,2091343000,0.9890418,0.8295
2022.1.26,제주특별자치도 제주시,제주특별자치도 ,20220126196,2022.2.4,6071,4921,0.997095,44,233183332,1.0187933,0.8495
2022.1.21,부산광역시 동래구,부산광역시 ,20220121000,2022.2.4,59661,13857,0.995245,360,1691778110,0.9955998,0.8295
2022.1.20,부산광역시 서구,부산광역시 ,20220118521,2022.2.4,39415,10775,0.990518,228,1127259310,0.9906898,0.8495
2022.1.20,충청북도 충주시,충청북도 ,20220119131,2022.2.4,218924,37816,0.98992,1029,4760051948,0.9908486,0.7295
2022.1.20,전라남도 담양군,전라남도 ,20220120067,2022.2.3,36410,14448,1.003225,224,1046491000,1.0033573,0.8495
2022.1.18,경기도 안성시,경기도 ,20220116035,2022.1.28,65319,23593,1.004235,433,1403327737,1.0042501,0.8295
2022.1.18,경상남도 진주시,경상남도 ,20220116387,2022.1.28,106309,32550,1.00083,773,1629519381,1.0010837,0.8045
2022.1.19,전라남도 순천시,전라남도 ,20220117219,2022.1.28,9517,8900,0.991653,80,299232000,0.9946593,0.8495
2022.1.17,경상남도 양산시,경상남도 ,20220113832,2022.1.28,135540,47606,0.995008,688,2788075983,0.9950909,0.8045
2022.1.21,대구광역시 남구,대구광역시 ,20220108263,2022.1.28,31294,9743,0.99728,222,752501533,0.9975987,0.8495
2022.1.20,제주특별자치도 제주시,제주특별자치도 ,20220119450,2022.1.27,38147,15387,1.00047,213,1290145137,1.0005299,0.8495
2022.1.17,경기도 가평군,경기도 ,20220114794,2022.1.27,71273,20232,1.001638,420,1798521844,1.0018394,0.8295
2022.1.18,부산광역시 부산진구,부산광역시 ,20220116514,2022.1.27,47851,2510,1.00962,352,1318326104,1.0097951,0.8295
2022.1.14,경기도 오산시,경기도 ,20220112408,2022.1.25,89582,29554,1.012523,514,1890888915,1.0125425,0.8045
2022.1.13,서울특별시 중랑구,서울특별시 ,20220112249,2022.1.25,68567,4538,0.987393,927,2025082000,0.9873927,0.8045
2022.1.11,경기도 수원시,경기도 ,20220108226,2022.1.21,143215,45911,1.000713,770,2825154140,1.0008542,0.8045
2022.1.12,서울특별시 마포구,서울특별시 ,20220105607,2022.1.21,80335,15848,1.003008,488,2642748035,1.003389,0.8295
2022.1.11,경상북도 칠곡군,경상북도 ,20220109494,2022.1.21,41106,9843,0.997643,310,1087350649,0.9978432,0.8295
2022.1.11,경상북도 경산시,경상북도 ,20220107899,2022.1.20,32833,7134,1.00933,178,984274087,1.0097581,0.8495
2022.1.12,제주특별자치도 제주시,제주특별자치도 ,20220109553,2022.1.19,29688,29930,0.993803,168,735332651,0.9951421,0.8495
2022.1.6,인천광역시 서구,인천광역시 ,20211242965,2022.1.18,313503,90709,1.010013,1734,6581527084,1.0114254,0.7295
2022.1.7,경기도 이천시,경기도 ,20220103595,2022.1.18,159905,58383,0.998805,981,3143416920,0.9990514,0.8045
2022.1.5,충청남도 천안시,충청남도 ,20220102265,2022.1.17,172411,47737,1.00701,997,3980666063,1.00743,0.8045
2022.1.4,경기도 의왕시,경기도 ,20220100658,2022.1.14,65481,7469,1.009755,349,1923073340,1.010055,0.8295
2022.1.3,경상남도 창원시,경상남도 ,20211245499,2022.1.12,358962,115181,1.012895,1779,8532619005,1.0156048,0.7295
2021.12.31,경기도 부천시,경기도 ,20211245472,2022.1.12,5259,1583,0.99978,50,176668582,1.0061303,0.8495
2021.12.27,전라남도 여수시,전라남도 ,20211235788,2022.1.10,28919,9603,0.988848,258,811941487,0.9934928,0.8495
2021.12.28,전라남도 여수시,전라남도 ,20211235824,2022.1.10,22814,7974,0.982638,138,655835812,0.9880953,0.8495
2021.12.29,경기도 양주시,경기도 ,20211243677,2022.1.7,120768,46899,0.99534,921,2240271730,0.9954954,0.8045
2021.12.31,경상남도 남해군,경상남도 ,20211239184,2022.1.7,11223,7331,0.995048,118,376879775,1.0036283,0.8495
2021.12.29,대구광역시,대구광역시,20211243168,2022.1.7,93871,7766,1.002675,322,2783910343,1.0026786,0.8295
2021.12.28,경기도 양주시,경기도 ,20211241796,2022.1.6,158881,68763,1.005478,938,3823258970,1.0055836,0.8045
2021.12.27,광주광역시 북구,광주광역시 ,20211240973,2022.1.6,43256,13718,0.999965,265,1104649416,1.0001186,0.8495
2021.12.27,경기도 안성시,경기도 ,20211240581,2022.1.6,223021,69384,0.99856,1370,5307921521,0.9986045,0.7295
2021.12.27,서울특별시 동작구,서울특별시 ,20211241451,2022.1.6,14942,1426,1.008783,330,550238270,1.0122197,0.8295
2021.12.27,제주특별자치도 제주시,제주특별자치도 ,20211240426,2022.1.5,14922,6403,1.009655,146,595602000,1.0105883,0.8495
2021.12.23,인천광역시 미추홀구,인천광역시 ,20211237896,2022.1.5,187797,48882,0.994183,1321,4362735613,0.9944493,0.7295
2021.12.17,울산광역시 남구,울산광역시 ,20211229897,2022.1.4,68501,6508,0.997983,339,2125150155,0.9985171,0.8295
2021.12.20,서울특별시 동대문구,서울특별시 ,20211230908,2022.1.3,223404,49097,0.99297,1806,5774739000,0.9929999,0.7295
2021.12.23,광주광역시 동구,광주광역시 ,20211237152,2022.1.3,152962,39312,0.99155,815,4091391112,0.9916075,0.8045
2021.12.21,대전광역시 중구,대전광역시 ,20211234645,2022.1.3,5901,1495,1.001813,42,237210000,1.0132753,0.8495
2021.12.22,경상남도 김해시,경상남도 ,20211235757,2022.1.3,92192,27482,0.995135,534,2169015189,0.9953158,0.8045
2021.12.20,강원도 강릉시,강원도 ,20211232374,2022.1.3,31405,10613,0.997988,234,880584808,0.999249,0.8495
2021.12.24,경기도 파주시,경기도 ,20211238272,2021.12.31,88560,30950,0.993523,522,1821825000,0.9939487,0.8045
2021.12.22,전라남도 광양시,전라남도 ,20211235763,2021.12.31,178714,45170,0.99173,920,4277435750,0.9918787,0.8045
2021.12.22,대구광역시 달성군,대구광역시 ,20211235768,2021.12.31,13018,32991,1.013705,69,693744747,1.0137101,0.8495
2021.12.22,대구광역시 수성구,대구광역시 ,20211235531,2021.12.31,9014,1289,0.998273,41,423112187,1.0005692,0.8495
2021.12.21,대구광역시,대구광역시,20211233797,2021.12.30,81641,7203,1.003505,360,2289302706,1.0035379,0.8295
2021.12.24,서울특별시 동대문구,서울특별시 ,20211226804,2021.12.29,16660,2196,0.99617,349,677185000,1.0011821,0.8295
2021.12.9,대전광역시,대전광역시,20211214687,2021.12.28,181389,16213,1.014993,851,4712895350,1.0169553,0.8045
2021.12.16,전라북도 전주시,전라북도 ,20211226843,2021.12.28,9950,3180,1.016115,64,257231986,1.0255421,0.8495
2021.12.16,충청북도 청주시,충청북도 ,20211226828,2021.12.27,44018,14809,0.993193,334,1121393290,0.9937091,0.8295
2021.12.16,경기도 연천군,경기도 ,20211226951,2021.12.27,141409,51533,1.000485,845,2990288560,1.0008296,0.8045
2021.12.13,울산광역시 울산경제자유구역청,울산광역시 ,20211220392,2021.12.27,103327,9526,0.992593,344,1827577000,0.9925974,0.8295
2021.12.14,충청남도 홍성군,충청남도 ,20211220563,2021.12.27,140654,42923,1.009028,836,2242092708,1.0090569,0.8045
2021.12.15,부산광역시 부산진구,부산광역시 ,20211224791,2021.12.24,123518,10100,1.000848,725,3309361662,1.0012679,0.8045
2021.12.14,울산광역시 울주군,울산광역시 ,20211223485,2021.12.24,9743,3586,0.999628,75,197573341,1.004479,0.8495
2021.12.8,서울특별시 동작구,서울특별시 ,20211232258,2021.12.24,71471,8324,1.011488,370,2312861486,1.0119102,0.8295
2021.12.13,인천광역시 미추홀구,인천광역시 ,20211220287,2021.12.23,295137,80429,1.006148,1734,7616789901,1.0062885,0.7295
2021.12.6,전라남도 곡성군,전라남도 ,20211207487,2021.12.23,26981,6978,0.999583,152,631294640,1.00041,0.8495
2021.12.14,대구광역시 중구,대구광역시 ,20211223503,2021.12.23,24139,6551,0.996908,152,731370755,0.9985684,0.8495
2021.12.13,서울특별시 구로구,서울특별시 ,20211219673,2021.12.23,16305,4754,1.002753,162,535054789,1.0035728,0.8495
2021.12.6,서울특별시 성북구,서울특별시 ,20211201575,2021.12.22,174473,45411,0.993295,1223,4802345736,0.9933502,0.7295
2021.12.10,서울특별시,서울특별시,20211217051,2021.12.22,22452,3095,0.996993,300,672100570,0.9985119,0.8295
2021.12.9,경기도 평택시,경기도 ,20211215675,2021.12.21,213236,71074,1.004578,1468,4243666470,1.0046239,0.7295
2021.12.9,대구광역시,대구광역시,20211216290,2021.12.20,251389,24232,0.991565,977,6429128957,0.991695031,0.8045
2021.12.7,전라남도 장성군,전라남도 ,20211211377,2021.12.20,9591,4576,1.0018,70,208994000,1.00249688,0.8495
2021.12.8,충청남도 당진시,충청남도 ,20211207740,2021.12.17,151313,43256,1.000965,853,2689705700,1.001317901,0.8045
2021.12.6,경상북도 구미시,경상북도 ,20211206106,2021.12.17,144461,38323,0.997395,835,3370250851,0.997442003,0.8045
2021.12.13,전라북도 완주군,전라북도 ,20211208620,2021.12.16,63328,36753,0.9943,516,1188664137,0.994785736,0.8045
2021.12.6,경기도 용인시,경기도 ,20211208889,2021.12.16,15009,4045,1.004785,130,509258999,1.004804452,0.8495
2021.12.7,대구광역시,대구광역시,20211209549,2021.12.16,101480,8323,1.014678,481,2961843471,1.014999228,0.8295
2021.12.3,강원도 춘천시,강원도 ,20211204448,2021.12.14,12899,27134,0.999438,99,854357085,1.001019124,0.8495
2021.11.30,서울특별시 성동구,서울특별시 ,20211143936,2021.12.14,97571,6399,0.993475,1403,2813763000,0.994486073,0.7295
2021.12.2,전라남도 순천시,전라남도 ,20211200493,2021.12.13,76761,17225,0.9873,340,2206354391,0.988281441,0.8295
2021.11.30,경상북도 경주시,경상북도 ,20211144425,2021.12.10,102434,24757,1.003878,608,2623079232,1.004256692,0.8045
2021.11.29,서울특별시 노원구,서울특별시 ,20211140334,2021.12.10,19014,2379,1.000388,443,968781000,1.002316017,0.8295
2021.11.30,부산광역시 부산진구,부산광역시 ,20211143304,2021.12.9,94186,12257,0.999413,487,2508811290,0.999437,0.8295
2021.11.30,경기도 화성시,경기도 ,20211144159,2021.12.9,239327,85847,0.995055,1595,5910106512,0.9950912,0.7295
2021.11.30,부산광역시 부산진구,부산광역시 ,20211142908,2021.12.9,135903,12429,0.996248,762,3926868724,0.9971548,0.8045
2021.11.30,경기도 화성시,경기도 ,20211143004,2021.12.9,134529,48285,1.016788,917,2473365803,1.0184413,0.8045
2021.11.24,울산광역시,울산광역시,20211132732,2021.12.9,116656,40092,0.992495,672,2569439606,0.992537,0.8045
2021.11.30,부산광역시 부산진구,부산광역시 ,20211142722,2021.12.9,66553,16924,0.994278,440,1537348959,0.9943351,0.8295
2021.11.30,대구광역시 달서구,대구광역시 ,20211142461,2021.12.9,44293,4219,1.005563,164,1319269759,1.005799256,0.8495
2021.11.26,부산광역시 남구,부산광역시 ,20211138301,2021.12.8,101536,28988,0.98951,709,2431124230,0.9896047,0.8045
2021.11.26,경기도 의정부시,경기도 ,20211136551,2021.12.8,99467,22548,0.996438,636,2403749240,0.9964649,0.8045
2021.11.25,서울특별시 송파구,서울특별시 ,20211135954,2021.12.7,304004,67910,1.004643,1888,9171950968,1.0048732,0.7295
2021.11.24,경기도 화성시,경기도 ,20211139226,2021.12.7,132194,45070,1.00097,798,2683980844,1.001335,0.8045
2021.11.19,대구광역시,대구광역시,20211128943,2021.12.7,122208,9961,1.00517,577,2452659101,1.006308017,0.8045
2021.11.25,전라북도 김제시,전라북도 ,20211136404,2021.12.7,49866,18604,1.015345,342,757182000,1.023353193,0.8295
2021.11.25,강원도 원주시,강원도 ,20211135509,2021.12.6,104293,22647,1.007373,386,1973033632,1.0077143,0.8295
2021.11.24,경기도 부천시,경기도 ,20211118151,2021.12.6,19238,4747,0.996475,142,609935661,0.998784,0.8495
2021.11.23,강원도 춘천시,강원도 ,20211133316,2021.12.6,156017,41327,1.011903,1039,3591217685,1.0147032,0.7295
2021.11.24,충청남도 서천군,충청남도 ,20211135721,2021.12.3,4997,63051,1.002233,70,312428000,1.004499547,0.8495
2021.11.11,경기도 광명시,경기도 ,20211116897,2021.12.3,591169,141528,1.0088,3804,16063823000,1.0143372,0.7295
2021.11.24,경상북도 경주시,경상북도 ,20211135966,2021.12.3,12994,7636,0.988365,147,422652770,0.993748591,0.8495
2021.11.19,대전광역시 대덕구,대전광역시 ,20211128027,2021.12.2,45112,12470,1.004448,264,1209073000,1.0051242,0.8495
2021.11.9,서울특별시 송파구,서울특별시 ,20211113552,2021.12.1,58168,10286,1.00063,327,1964603044,1.0008391,0.8295
2021.11.19,서울특별시 강북구,서울특별시 ,20211127988,2021.12.1,86153,9266,0.994988,497,1981652909,0.9951501,0.8295
2021.11.22,강원도 평창군,강원도 ,20211130914,2021.12.1,24635,7959,0.998275,165,767451558,0.9985733,0.8495
2021.11.25,경상북도 영덕군,경상북도 ,20211137304,2021.12.1,3913,1512,0.989645,35,150232000,,0.8495
2021.11.23,제주특별자치도 제주시,제주특별자치도 ,20211133157,2021.11.30,13609,2201,1.007343,84,654245040,1.008080228,0.8495
2021.11.23,제주특별자치도 제주시,제주특별자치도 ,20211133129,2021.11.30,8830,1596,1.00224,58,444571079,1.0024085,0.8495
2021.11.5,경기도 의왕시,경기도 ,20211108162,2021.11.30,385413,151480,0.992145,2633,8449506375,0.9960465,0.7295
2021.11.18,경상북도 포항시,경상북도 ,20211127559,2021.11.29,59562,16071,1.012958,350,1781357000,1.0129898,0.8295
2021.11.16,경상남도 창원시,경상남도 ,20211121971,2021.11.26,141549,43421,1.004805,951,3971802820,1.0050963,0.8045
2021.11.12,경기도 양주시,경기도 ,20211126055,2021.11.26,76980,29262,0.99384,575,1645332074,0.994204254,0.8045
2021.11.15,전라북도 김제시,전라북도 ,20211120377,2021.11.25,27251,8526,0.999508,170,781068450,1.0001919,0.8495
2021.11.12,경기도 부천시,경기도 ,20211107142,2021.11.24,14933,3646,1.004073,99,554256389,1.0054138,0.8495
2021.11.12,경상북도 포항시,경상북도 ,20211117172,2021.11.24,274029,60966,1.008125,1398,6842532000,1.0094695,0.7295
2021.11.11,인천광역시 미추홀구,인천광역시 ,20211116284,2021.11.23,18551,2958,0.99063,166,553522618,0.9909617,0.8495
2021.11.8,서울특별시 은평구,서울특별시 ,20211033251,2021.11.23,92863,24931,1.004335,452,2207508557,1.0044991,0.8295
2021.11.11,대구광역시,대구광역시,20211116261,2021.11.23,148801,27883,0.990515,762,3730472333,0.9907843,0.8045
2021.11.9,부산광역시 기장군,부산광역시 ,20211112025,2021.11.19,34597,8443,1.00059,191,1165979463,1.00073,0.8495
2021.11.10,대구광역시,대구광역시,20211114192,2021.11.19,145471,37921,1.003373,755,3583951547,1.0036698,0.8045
2021.11.8,인천광역시 연수구,인천광역시 ,20211110913,2021.11.18,51820,17719,1.004003,348,1411775834,1.00402,0.8295
2021.11.8,전라남도 무안군,전라남도 ,20211110513,2021.11.18,64434,24427,0.999203,380,1501661530,0.999545,0.8295
2021.11.8,전라남도 무안군,전라남도 ,20211110615,2021.11.18,59337,22639,1.001995,352,1397281810,1.0024371,0.8295
2021.11.9,경기도 고양시,경기도 ,20211112691,2021.11.18,135112,34346,0.99972,866,3286704222,1.000426017,0.8045
2021.11.9,경기도 고양시,경기도 ,20211112885,2021.11.18,108273,29229,1.005298,737,2649786963,1.00615,0.8045
2021.11.9,경기도 고양시,경기도 ,20211112928,2021.11.18,78560,20157,0.990458,487,1943640537,0.9905967,0.8295
2021.11.9,경기도 화성시,경기도 ,20211112478,2021.11.18,33003,23048,0.99297,125,1271659830,0.9933582,0.8495
2021.11.2,충청북도 음성군,충청북도 ,20211103472,2021.11.17,174557,54665,0.99353,1048,4099444434,0.9952294,0.7295
2021.11.4,충청북도 진천군,충청북도 ,20211106646,2021.11.16,55261,17020,1.00546,378,1385344827,1.00574,0.8295
2021.11.4,경기도 남양주시,경기도 ,20211102563,2021.11.15,32979,8060,0.997305,212,880883471,0.997475,0.8495
2021.11.3,전라북도 익산시,전라북도 ,20211102255,2021.11.15,20300,24745,1.01147,96,481972809,1.0125761,0.8495
2021.11.4,전라남도 광양시,전라남도 ,20211106263,2021.11.15,192754,66297,0.99551,1227,2924898855,0.9967588,0.7295
2021.10.27,대구광역시,대구광역시,20211032350,2021.11.15,95774,7840,0.996573,481,3290339972,0.9971286,0.8295
2021.11.3,울산광역시 남구,울산광역시 ,20211105056,2021.11.12,34842,5464,0.9993,210,900209925,0.999636,0.8495
2021.11.1,충청북도 음성군,충청북도 ,20211101138,2021.11.12,114688,34855,1.0074,687,2310951795,1.007503,0.8045
2021.11.3,울산광역시 남구,울산광역시 ,20211104856,2021.11.12,58412,15038,1.0067,310,1281232121,1.0067916,0.8295
2021.11.3,전라남도 무안군,전라남도 ,20211104847,2021.11.12,15681,3848,1.0037,114,361104000,1.007347,0.8495
2021.11.3,경기도 평택시,경기도 ,20211104241,2021.11.12,128039,47787,1.0086,703,2336912862,1.0094074,0.8045
2021.11.2,경상북도 김천시,경상북도 ,20211103194,2021.11.12,115883,31815,1.0023,703,2583315400,1.002898,0.8045
2021.11.3,전라남도 담양군,전라남도 ,20211101562,2021.11.12,28095,20155,0.99564,177,821053120,0.997153161,0.8495
2021.10.28,서울특별시 성동구,서울특별시 ,20211033442,2021.11.12,24321,3171,0.9884,346,888305988,0.9889207,0.8295
2021.11.2,충청북도 청주시,충청북도 ,20211102931,2021.11.11,212773,64227,0.997,1191,4417696342,0.9976714,0.7295
